,Unnamed: 0_x,Unnamed: 0.1,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,H_forward_1_1,H_forward_1_2,H_forward_1_3,H_forward_2_1,H_forward_2_2,H_forward_2_3,H_forward_3_1,H_forward_3_2,H_forward_3_3,frame_id,head_3d_1,head_3d_2,head_3d_3,height,l_ear_3d_1,l_ear_3d_2,l_ear_3d_3,l_elbow_3d_1,l_elbow_3d_2,l_elbow_3d_3,l_eye_3d_1,l_eye_3d_2,l_eye_3d_3,l_foot_3d_1,l_foot_3d_2,l_foot_3d_3,l_hand_3d_1,l_hand_3d_2,l_hand_3d_3,l_hip_3d_1,l_hip_3d_2,l_hip_3d_3,l_knee_3d_1,l_knee_3d_2,l_knee_3d_3,l_shoulder_3d_1,l_shoulder_3d_2,l_shoulder_3d_3,neck_3d_1,neck_3d_2,neck_3d_3,person_id,pose_bb_1,pose_bb_2,pose_bb_3,pose_bb_4,r_ear_3d_1,r_ear_3d_2,r_ear_3d_3,r_elbow_3d_1,r_elbow_3d_2,r_elbow_3d_3,r_eye_3d_1,r_eye_3d_2,r_eye_3d_3,r_foot_3d_1,r_foot_3d_2,r_foot_3d_3,r_hand_3d_1,r_hand_3d_2,r_hand_3d_3,r_hip_3d_1,r_hip_3d_2,r_hip_3d_3,r_knee_3d_1,r_knee_3d_2,r_knee_3d_3,r_shoulder_3d_1,r_shoulder_3d_2,r_shoulder_3d_3,threshold,upper_bb_1,upper_bb_2,upper_bb_3,upper_bb_4,width,R_1,R_2,R_3,T_1,T_2,T_3,Unnamed: 0_y,position_x,position_y
46,6065,6776,1.016913540400544,-0.011611966282703095,-8.820493492561901,0.009159930450456205,0.9843810253535424,14.833530763504633,2.910311390829607e-05,-2.4450979989275023e-05,1.0,0.9836255750835314,0.011814206094580542,8.500816594591406,-0.008718317893893282,1.016015280324035,-15.147993783126529,-2.8839738571132973e-05,2.4498739102293963e-05,1.0,19,1037.61,299.682,0.915797,960,1079.29,294.58,0.844525,1105.34,438.007,0.783917,1050.61,284.1090000000001,0.920498,969.684,641.319,0.796561,1089.59,495.324,0.829881,1053.11,482.264,0.812113,982.839,549.962,0.925763,1115.67,349.289,0.793667,1084.49,346.706,0.815063,0,969.684,284.1090000000001,1115.67,641.319,0.0,0.0,0.0,1029.75,404.182,0.5872109999999999,0.0,0.0,0.0,990.59,633.521,0.660479,985.41,406.617,0.939978,1016.72,469.285,0.70938,985.37,550.061,0.6211479999999999,1053.16,346.675,0.803797,0.8,985.41,284.1090000000001,1115.67,495.324,1280,-0.00061606435338,0.00273911072873,-0.08515409380200001,-0.005473624914880001,-0.0236611738801,0.00357006979175,6787,643.8935,488.7335
47,6066,42326,1.0239900318456046,0.0015678350467463313,-10.845540501645413,0.012367080121043277,1.001116344627537,6.037912906636758,3.075904158606931e-05,-3.3154980974201707e-06,1.0,0.976610006123116,-0.0014943479695183,10.600886118612593,-0.01188293444710393,0.9992292194072924,-6.162135847372325,-3.0078985638263483e-05,3.3589072871699923e-06,1.0,20,1047.96,284.212,0.8982870000000001,960,1089.61,281.583,0.899798,1105.37,430.227,0.777432,1053.26,278.916,0.924159,938.451,636.0509999999998,0.8588549999999999,1087.04,492.695,0.7947310000000001,1050.63,471.869,0.78574,985.445,544.797,0.920812,1115.8,344.009,0.8367209999999999,1089.67,341.435,0.8611030000000001,0,938.451,278.916,1115.8,651.719,0.0,0.0,0.0,1029.83,398.801,0.5416479999999999,0.0,0.0,0.0,1050.64,651.719,0.652497,988.027,404.065,0.863399,1016.66,463.975,0.707037,1029.64,563.114,0.388781,1053.31,341.3780000000001,0.7844409999999999,0.8,988.027,278.916,1115.8,492.695,1280,-0.000684910977725,0.000274212070508,-0.101280458272,-0.00274908659048,-0.028381921351,0.00130925211124,6789,595.694,523.941
48,6067,22207,1.0118435759365418,0.014594042727340141,-9.39999048398218,-0.0007162663879144266,1.0021411631374302,9.786434382775637,1.5698728893112894e-05,9.71797106028648e-06,1.0,0.988191075163618,-0.014482341155363452,9.430717184320066,0.0008578731140938397,0.9979986525095044,-9.758784327773824,-1.552168056968355e-05,-9.471167675756644e-06,1.0,21,1050.48,284.115,0.929487,960,1089.74,279.03700000000003,0.964381,1097.48,427.635,0.8390860000000001,1055.78,276.372,0.906028,920.25,633.564,0.826781,1074.2,490.242,0.8657440000000001,1040.18,471.865,0.7475470000000001,987.949,550.132,0.8696959999999999,1113.25,341.5,0.88313,1089.74,338.881,0.8563040000000001,0,920.25,276.372,1113.25,633.564,0.0,0.0,0.0,1032.31,401.388,0.615703,1053.22,279.04400000000004,0.0618464,925.551,594.39,0.6201439999999999,1001.1,404.078,0.8776639999999999,1014.11,464.059,0.7137180000000001,972.384,537.0369999999998,0.459002,1058.47,336.259,0.727541,0.8,1001.1,276.372,1113.25,490.242,1280,-0.00403517344967,0.000563635316212,-0.0711668729782,-0.000546590599697,-0.029141323640900007,-0.00309166987427,6806,509.70300000000003,527.8565
49,6068,7660,0.9970483841217792,0.028537047443579124,-4.0791673424935215,-0.008688120740251352,1.007036474797503,8.39314845773274,-1.1195045645293662e-06,2.9439403364265556e-05,1.0,1.0024667256737692,-0.02853409601059863,4.328720433229004,0.008641462385415915,0.9927630003239688,-8.297157273909272,8.678665783592053e-07,-2.92582944623844e-05,1.0,22,1037.58,281.694,0.8811889999999999,960,1081.83,281.512,0.93236,1089.62,440.527,0.800977,1050.57,276.306,0.891437,912.445,638.6419999999998,0.8456889999999999,1061.04,500.573,0.8219920000000001,1032.35,474.443,0.806473,969.826,550.096,0.900923,1107.93,344.217,0.803461,1079.3,341.492,0.848332,0,912.445,276.306,1107.93,638.6419999999998,0.0,0.0,0.0,1029.79,398.869,0.566547,0.0,0.0,0.0,920.204,594.448,0.785513,993.29,406.582,0.8762040000000001,1006.25,464.075,0.76746,954.163,534.389,0.7242109999999999,1053.2,336.338,0.776993,0.8,993.29,276.306,1107.93,500.573,1280,-0.00682490225881,0.0008363538654520001,-0.0666618943214,-0.0008458039956170001,-0.0323023200035,-0.00436484394595,6792,423.6415,542.2280000000001
50,6069,9077,0.9943227134079922,0.036797472492996884,-2.319530096922323,-0.011018673554353143,1.0152686251822851,2.983505060647531,-1.0027318667219735e-05,4.731385729918733e-05,1.0,1.005166153317243,-0.036545052785612826,2.440545494954489,0.010880925788098478,0.9845425264921852,-2.912148975364268,9.564302762794304e-06,-4.694895349342431e-05,1.0,23,1029.68,286.77,0.921681,960,1071.43,284.192,0.929514,1071.44,445.821,0.874368,1037.54,278.99,0.898159,907.229,649.119,0.853643,1047.96,508.367,0.867246,1019.28,482.226,0.750681,951.604,552.682,0.819372,1092.25,349.3180000000001,0.809066,1068.79,344.069,0.8819889999999999,0,907.229,278.99,1092.25,649.119,0.0,0.0,0.0,1024.5,406.636,0.50758,1029.86,281.603,0.169568,909.78,607.382,0.766318,987.982,406.657,0.8754190000000001,990.635,466.556,0.720949,946.279,539.633,0.689113,1042.73,341.407,0.798343,0.8,987.982,278.99,1092.25,508.367,1280,-0.00514303566888,0.0013834672281500002,-0.0702523142099,-0.00115924421698,-0.0317793153226,-0.00332325301133,6790,269.82500000000005,556.548
51,6647,37898,1.0201091339385646,0.04211311541641732,-5.843825345756782,0.0065297909362210214,1.0498390180683128,-16.36087345907563,4.0691809617837424e-06,7.371405395364248e-05,1.0,0.9816654631120324,-0.03973556149894737,5.086573020878569,-0.0061609395378165,0.9527938448929308,15.552536074254613,-3.540426583840368e-06,-7.007260569877868e-05,1.0,89,594.336,401.462,0.12823099999999998,960,581.38,393.666,0.156718,570.911,424.944,0.425096,0.0,0.0,0.0,581.362,492.695,0.5967180000000001,568.318,427.691,0.33806,576.123,437.979,0.67919,589.114,469.218,0.6376890000000001,581.344,406.604,0.633309,589.148,404.134,0.750081,81,568.318,388.408,607.384,497.901,594.26,388.408,0.310073,594.434,422.37,0.535358,0.0,0.0,0.0,591.76,497.901,0.603494,607.384,443.11800000000005,0.340502,591.735,443.096,0.716648,594.388,469.326,0.692051,591.798,404.055,0.768662,0.8,568.318,388.408,607.384,443.11800000000005,1280,0.00313688023016,-0.00158006988931,-0.110263630748,0.00188703404274,-0.000809727062006,0.0034010107629,12981,144.642,586.5345
52,6648,38775,1.00119140187048,-0.0056140366728021215,2.942755256691588,0.013835556985857029,0.975535079571753,18.836415554479192,1.7040688262290923e-05,-2.871361886877803e-06,1.0,0.9987859625109564,0.005738872223502948,-3.0472824235048437,-0.013835910420100723,1.0249456096859209,-19.265585726663176,-1.7059728133751935e-05,2.8451954272370527e-06,1.0,90,591.646,380.661,0.109378,960,591.6,367.582,0.301609,568.33,409.265,0.4622560000000001,0.0,0.0,0.0,586.554,484.836,0.574296,570.8969999999998,422.322,0.289165,576.148,425.031,0.809175,589.155,458.79,0.682941,583.977,385.927,0.713644,591.7280000000002,385.89,0.872078,81,568.33,367.582,612.549,487.55,594.346,370.239,0.344136,607.447,406.773,0.589386,0.0,0.0,0.0,602.179,487.55,0.695342,612.549,424.875,0.405038,591.717,427.458,0.8640129999999999,596.995,456.278,0.765559,594.375,385.879,0.8327120000000001,0.8,568.33,367.582,612.549,427.458,1280,0.0012636687606600002,0.000438987684902,-0.103983230889,0.00511572835967,0.0006033579702490001,0.00342106865719,12978,185.1095,573.5755
53,6649,19646,0.9887429600689756,0.03769810990372628,1.6721732971420231,-0.005235897322047562,1.0081859498565244,5.929529650593352,-1.3424941728687262e-05,5.401798766590864e-05,1.0,1.010863725049572,-0.03771965353572128,-1.4666795240272428,0.005171632049018676,0.9917066682749001,-5.8890019592421785,1.3291425448197736e-05,-5.407638272581622e-05,1.0,91,591.8,375.398,0.403089,960,594.222,375.404,0.393355,596.9680000000002,406.658,0.580421,591.809,372.799,0.383127,576.115,474.501,0.327027,594.3,409.323,0.492245,591.635,424.952,0.666092,578.78,448.38,0.41849,594.375,385.904,0.6843279999999999,591.732,385.831,0.780617,81,555.405,367.592,596.9680000000002,474.501,591.668,367.592,0.165411,0.0,0.0,0.0,591.757,370.196,0.31866500000000003,555.405,469.177,0.274145,0.0,0.0,0.0,573.516,424.964,0.639545,570.905,448.289,0.429461,583.922,385.837,0.6345109999999999,0.8,573.516,367.592,596.9680000000002,424.964,1280,-0.000831078272313,0.000257831212366,-0.11236525327,0.00505332276225,0.00179369549733,0.00325009715743,12973,192.925,573.562
54,6651,33194,0.99713405990621,0.027379955943087533,5.486013395804425,-0.0033644102080060585,1.008627728372958,15.04565875968213,8.255198012368973e-06,3.1367831258572934e-05,1.0,1.0023131159905778,-0.027050191190660624,-5.091715235075943,0.003468397191769732,0.9913102467776801,-14.933943371449274,-8.383089340745911e-06,-3.087194786126522e-05,1.0,94,591.758,364.91,0.447092,960,594.2230000000002,362.396,0.447902,604.803,401.435,0.5142180000000001,591.78,362.353,0.39401,573.591,474.478,0.670219,597.072,401.521,0.395722,591.7869999999998,422.299,0.821525,589.078,448.504,0.728204,594.453,380.525,0.74222,591.826,378.043,0.8972600000000001,81,573.591,362.353,604.803,477.095,591.841,362.404,0.331749,0.0,0.0,0.0,591.739,362.418,0.350642,576.165,477.095,0.594961,0.0,0.0,0.0,583.95,422.285,0.739849,586.568,450.973,0.7138899999999999,586.525,378.024,0.759137,0.8,583.95,362.353,604.803,422.299,1280,0.00264977081679,-0.00141420564614,-0.125300228596,0.006008679047229999,-0.0014422568492599998,0.0012018015841,12947,125.0822,600.8705
55,6809,35301,0.9976889571614456,0.049777392067393116,5.928417115853975,-0.012472884341440204,1.0387175224173326,-3.947345622259596,-1.2874513806602868e-05,7.945886814693825e-05,1.0,1.0020187368159,-0.04754993352007487,-6.128081051664964,0.01207758426707108,0.9622228217454212,3.7266250857679917,1.1940832885800327e-05,-7.706931859665152e-05,1.0,96,0.0,0.0,0.0,960,456.152,323.201,0.378563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.173,430.202,0.779881,0.0,0.0,0.0,445.672,357.12,0.8142229999999999,466.497,359.772,0.8973469999999999,91,443.173,323.201,469.235,550.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.586,550.111,0.910418,0.0,0.0,0.0,466.669,435.32,0.888509,469.235,495.285,0.925928,0.0,0.0,0.0,0.8,443.173,323.201,466.669,435.32,1280,0.0026974540669499995,0.00162507942878,-0.123668394983,0.00627779401839,0.0029163146391500004,0.00118875084445,7744,327.1425000000001,613.9415
56,6650,18680,1.0149723149609506,0.04314226799435815,-5.293835321725206,0.001883099116953396,1.0371332815316998,-2.8822067255832486,1.0646642523237184e-05,6.266016224677626e-05,1.0,0.9854961706434876,-0.04130229254670412,5.098012692217306,-0.0018181842216067675,0.9643241954713953,2.7697565139765663,-1.0378297718539954e-05,-5.998497980259469e-05,1.0,93,591.715,377.983,0.223243,960,591.748,367.69,0.273881,583.946,406.689,0.344992,591.674,372.776,0.135372,576.126,487.422,0.7103079999999999,0.0,0.0,0.0,586.513,427.473,0.813916,586.556,458.784,0.712691,586.6030000000002,385.954,0.762774,591.729,385.887,0.906713,81,576.126,367.69,612.636,487.576,594.265,370.167,0.439989,607.4169999999998,409.27,0.575298,591.7819999999998,372.818,0.166871,594.391,487.576,0.655508,612.636,419.711,0.40391,591.719,427.552,0.882228,594.388,458.828,0.8185399999999999,591.884,385.869,0.880785,0.8,583.946,367.69,612.636,427.552,1280,0.00504910340533,0.00144851498771,-0.114895150065,-0.005697584711020001,-0.000662908016238,0.00602308753878,12974,162.901,561.8105
